Date/Time CET/CEST;Date/Time UTC;MBA;Production Total [MWh];Hydro [MWh];Nuclear [MWh];Solar [MWh];Thermal [MWh];Wind Onshore [MWh];Wind Offshore [MWh];Energy Storage [MWh];Other [MWh]
08.08.2024/14:00;08.08.2024/12:00;SE1, SE2, SE3, SE4;19182,610879;6466,316429;6394,062;1157,663376;311,459724;4830,489868;0;0,00356;22,615922
08.08.2024/15:00;08.08.2024/13:00;SE1, SE2, SE3, SE4;19637,696633;6693,787192;6393,472;1029,426302;319,017311;5176,997935;0;0,00404;24,991853
08.08.2024/16:00;08.08.2024/14:00;SE1, SE2, SE3, SE4;19634,89993;6802,935146;6393,581;809,174897;335,272658;5279,049017;0;0,0033;14,883912
08.08.2024/17:00;08.08.2024/15:00;SE1, SE2, SE3, SE4;19211,303184;6956,015789;6395,002;504,273171;331,851868;5012,478158;0;0,00348;11,678718
08.08.2024/18:00;08.08.2024/16:00;SE1, SE2, SE3, SE4;18820,029861;7391,1967;6395,8;269,161151;332,441993;4425,837048;0;0,00294;5,590029
08.08.2024/19:00;08.08.2024/17:00;SE1, SE2, SE3, SE4;18178,005995;7260,583875;6397,028;103,976656;316,98889;4093,024139;0;0,0055;6,398935
08.08.2024/20:00;08.08.2024/18:00;SE1, SE2, SE3, SE4;17554,01871;6557,872083;6399,689;13,275473;314,041349;4260,774091;0;0,0031;8,363614
08.08.2024/21:00;08.08.2024/19:00;SE1, SE2, SE3, SE4;17775,534807;6195,851325;6404,66;3,76588;313,936251;4849,991579;0;0,00368;7,326092
08.08.2024/22:00;08.08.2024/20:00;SE1, SE2, SE3, SE4;17063,368272;5420,531546;6410,215;2,24844;318,906756;4906,732667;0;0,00254;4,731323
08.08.2024/23:00;08.08.2024/21:00;SE1, SE2, SE3, SE4;16145,48725;4940,443968;6228,17;2,611308;324,895923;4635,823039;0;0,00414;13,538872
09.08.2024/00:00;08.08.2024/22:00;SE1, SE2, SE3, SE4;15698,029583;4952,380062;5804,664;1,753792;321,12653;4613,298281;0;0,00268;4,804238
09.08.2024/01:00;08.08.2024/23:00;SE1, SE2, SE3, SE4;15070,309327;4893,249516;5709,693;2,107842;317,739602;4138,694047;0;0,00374;8,82158
09.08.2024/02:00;09.08.2024/00:00;SE1, SE2, SE3, SE4;14596,485679;4852,511053;5711,252;1,467528;318,333918;3705,956088;0;0,0026;6,962492
09.08.2024/03:00;09.08.2024/01:00;SE1, SE2, SE3, SE4;14184,517708;4917,984762;5716,562;1,653372;312,728601;3223,669352;0;0,00306;11,916561
09.08.2024/04:00;09.08.2024/02:00;SE1, SE2, SE3, SE4;14190,873583;5105,081872;5719,929;2,559461;301,240238;3044,387565;0;0,00448;17,670967
09.08.2024/05:00;09.08.2024/03:00;SE1, SE2, SE3, SE4;15006,507163;5887,219214;5720,758;8,545326;305,460079;3074,194406;0;0,00346;10,326678
09.08.2024/06:00;09.08.2024/04:00;SE1, SE2, SE3, SE4;16247,622886;7161,486138;5721,799;65,914957;311,444284;2974,995265;0;0,00622;11,977022
09.08.2024/07:00;09.08.2024/05:00;SE1, SE2, SE3, SE4;17441,438514;8236,177971;5721,45;207,340042;318,330352;2942,17218;0;0,0035;15,964469
09.08.2024/08:00;09.08.2024/06:00;SE1, SE2, SE3, SE4;18186,985069;8707,934491;5720,965;437,470738;304,728074;3003,821845;0;0,00386;12,061061
09.08.2024/09:00;09.08.2024/07:00;SE1, SE2, SE3, SE4;18591,111834;8427,487947;5719,727;669,204627;299,334937;3463,042709;0;0,0039;12,310714
09.08.2024/10:00;09.08.2024/08:00;SE1, SE2, SE3, SE4;18402,926065;7559,874775;5721,81;832,193957;294,684642;3972,731193;0;0,0041;21,627398
09.08.2024/11:00;09.08.2024/09:00;SE1, SE2, SE3, SE4;17004,957662;5755,899063;5645,738;842,936407;297,287064;4438,210436;0;0,2184;24,668292
09.08.2024/12:00;09.08.2024/10:00;SE1, SE2, SE3, SE4;15872,07505;4452,045541;5642,579;762,016101;287,845654;4697,783119;0;0,02116;29,784475
09.08.2024/13:00;09.08.2024/11:00;SE1, SE2, SE3, SE4;15618,738655;4113,008197;5641,69;629,666083;284,671084;4926,702401;0;0,005;22,99589
09.08.2024/14:00;09.08.2024/12:00;SE1, SE2, SE3, SE4;15814,301377;3883,874073;5642,786;447,69473;279,540678;5540,220757;0;0,00372;20,181419
09.08.2024/15:00;09.08.2024/13:00;SE1, SE2, SE3, SE4;16080,757454;3800,929442;5643,792;282,47424;278,253886;6050,341495;0;0,00308;24,963311
09.08.2024/16:00;09.08.2024/14:00;SE1, SE2, SE3, SE4;16238,161727;3851,111927;5642,106;210,453577;290,301739;6219,548752;0;0,00324;24,636492
09.08.2024/17:00;09.08.2024/15:00;SE1, SE2, SE3, SE4;17244,900114;4390,817006;5641,647;207,731405;287,183141;6687,320409;0;0,01616;30,184993
09.08.2024/18:00;09.08.2024/16:00;SE1, SE2, SE3, SE4;19185,3487;5465,350226;5641,851;140,135699;294,086646;7609,531958;0;0,06038;34,332791
09.08.2024/19:00;09.08.2024/17:00;SE1, SE2, SE3, SE4;19416,506011;5370,623139;5639,873;60,14253;284,268197;8039,211871;0;0,00334;22,383934
09.08.2024/20:00;09.08.2024/18:00;SE1, SE2, SE3, SE4;19228,09332;4876,957024;5640,1;7,371771;285,092321;8400,106761;0;0,00426;18,461183
09.08.2024/21:00;09.08.2024/19:00;SE1, SE2, SE3, SE4;18706,814774;4481,59506;5641,973;3,191223;285,331643;8261,735821;0;0,0039;32,984127
09.08.2024/22:00;09.08.2024/20:00;SE1, SE2, SE3, SE4;17782,57546;3928,793311;5642,962;1,825429;285,511261;7892,176311;0;0,00382;31,303328
09.08.2024/23:00;09.08.2024/21:00;SE1, SE2, SE3, SE4;16861,449374;3576,970602;5601,421;2,627561;286,099675;7360,876463;0;0,00338;33,450693
10.08.2024/00:00;09.08.2024/22:00;SE1, SE2, SE3, SE4;16018,154102;2823,469539;5481,744;4,689058;282,865943;7374,954451;0;0,0572;50,373911
10.08.2024/01:00;09.08.2024/23:00;SE1, SE2, SE3, SE4;15377,798705;2620,100998;5483,686;2,778402;287,925105;6936,267795;0;0,06848;46,971925
10.08.2024/02:00;10.08.2024/00:00;SE1, SE2, SE3, SE4;14758,154067;2387,474422;5484,273;1,475049;282,372804;6572,764066;0;0,00496;29,789766
10.08.2024/03:00;10.08.2024/01:00;SE1, SE2, SE3, SE4;14369,984409;2355,726035;5480,789;1,6862;281,333436;6217,115841;0;0,00508;33,328817
10.08.2024/04:00;10.08.2024/02:00;SE1, SE2, SE3, SE4;14268,652137;2399,574952;5482,954;2,709552;282,170401;6056,600144;0;0,00658;44,636508
10.08.2024/05:00;10.08.2024/03:00;SE1, SE2, SE3, SE4;14389,691144;2298,659501;5485,705;5,545117;283,801285;6282,344102;0;0,00394;33,632199
10.08.2024/06:00;10.08.2024/04:00;SE1, SE2, SE3, SE4;14359,663031;2335,544008;5486,843;68,11768;281,928334;6149,107341;0;0,00332;38,119348
10.08.2024/07:00;10.08.2024/05:00;SE1, SE2, SE3, SE4;14798,969948;2476,757065;5489,341;277,40141;275,664037;6241,563122;0;0,0062;38,237114
10.08.2024/08:00;10.08.2024/06:00;SE1, SE2, SE3, SE4;15484,522273;2419,750282;5491,636;658,541772;275,988545;6612,445032;0;0,00354;26,157102
10.08.2024/09:00;10.08.2024/07:00;SE1, SE2, SE3, SE4;15864,569049;2399,37281;5482,941;1043,313906;277,223535;6626,076626;0;0,01418;35,626992
10.08.2024/10:00;10.08.2024/08:00;SE1, SE2, SE3, SE4;15482,519656;2264,244967;5477,715;1395,537313;252,402091;6057,66027;0;0,00342;34,956595
10.08.2024/11:00;10.08.2024/09:00;SE1, SE2, SE3, SE4;14696,42007;2266,609831;5478,011;1670,096072;229,047346;5012,320143;0;0,00834;40,327338
10.08.2024/12:00;10.08.2024/10:00;SE1, SE2, SE3, SE4;14327,431664;2162,976314;5476,025;1728,748987;226,060426;4696,628061;0;0,00334;36,989536
10.08.2024/13:00;10.08.2024/11:00;SE1, SE2, SE3, SE4;13963,073363;2236,720918;5477,174;1671,82049;223,589604;4341,574268;0;0,0038;12,190283
10.08.2024/14:00;10.08.2024/12:00;SE1, SE2, SE3, SE4;13757,130045;2211,2114;5477,062;1568,373414;229,729041;4260,410519;0;0,00402;10,339651
10.08.2024/15:00;10.08.2024/13:00;SE1, SE2, SE3, SE4;13707,002476;2177,525423;5477,267;1450,563956;233,488243;4331,393128;0;0,00738;36,757346
10.08.2024/16:00;10.08.2024/14:00;SE1, SE2, SE3, SE4;14447,211119;2397,475417;5477,179;1211,326331;239,660203;5084,060967;0;0,01566;37,493541
10.08.2024/17:00;10.08.2024/15:00;SE1, SE2, SE3, SE4;15536,457906;2748,801824;5477,836;789,141075;241,042596;6248,074291;0;0,05528;31,50684
10.08.2024/18:00;10.08.2024/16:00;SE1, SE2, SE3, SE4;16272,045316;3838,336695;5478,56;390,730842;257,987631;6268,946747;0;0,00676;37,476641
10.08.2024/19:00;10.08.2024/17:00;SE1, SE2, SE3, SE4;16300,536167;4297,197909;5479,441;106,989779;266,493416;6117,944248;0;0,02204;32,447775
10.08.2024/20:00;10.08.2024/18:00;SE1, SE2, SE3, SE4;16466,638173;4508,002109;5478,675;9,789804;262,783314;6177,295991;0;0,00354;30,088415
10.08.2024/21:00;10.08.2024/19:00;SE1, SE2, SE3, SE4;16979,283447;4515,874568;5483,918;4,155488;272,113509;6672,622695;0;0,00412;30,595067
10.08.2024/22:00;10.08.2024/20:00;SE1, SE2, SE3, SE4;16983,358806;3765,299269;5486,292;2,616276;274,977046;7421,414979;0;0,00376;32,755476
10.08.2024/23:00;10.08.2024/21:00;SE1, SE2, SE3, SE4;16256,971507;3180,893835;5487,395;2,948781;278,62106;7273,874406;0;0,0038;33,234625
11.08.2024/00:00;10.08.2024/22:00;SE1, SE2, SE3, SE4;15586,244595;2776,5838;5512,596;3,030562;276,900017;6976,662794;0;0,08578;40,385642
11.08.2024/01:00;10.08.2024/23:00;SE1, SE2, SE3, SE4;15299,017917;2704,441951;5520,412;2,485748;278,794267;6756,032059;0;0,07926;36,772632
11.08.2024/02:00;11.08.2024/00:00;SE1, SE2, SE3, SE4;15322,860535;2791,345394;5521,259;2,736462;276,668908;6690,982008;0;0,00398;39,864783
11.08.2024/03:00;11.08.2024/01:00;SE1, SE2, SE3, SE4;15361,21602;2780,565907;5520,69;1,847109;273,052148;6751,173175;0;0,00352;33,884161
11.08.2024/04:00;11.08.2024/02:00;SE1, SE2, SE3, SE4;15353,72058;2845,535825;5520,886;1,614498;268,281817;6684,542358;0;0,00382;32,856262
11.08.2024/05:00;11.08.2024/03:00;SE1, SE2, SE3, SE4;15126,17055;2713,335595;5521,111;5,975864;273,751302;6582,027097;0;0,00358;29,966112
11.08.2024/06:00;11.08.2024/04:00;SE1, SE2, SE3, SE4;14848,163676;2654,187304;5523,532;73,736356;280,476817;6279,760808;0;0,0039;36,466491
11.08.2024/07:00;11.08.2024/05:00;SE1, SE2, SE3, SE4;15288,588346;2819,225047;5522,524;304,446973;276,027632;6334,126393;0;0,00316;32,235141
11.08.2024/08:00;11.08.2024/06:00;SE1, SE2, SE3, SE4;16070,911498;2935,783826;5522,763;658,880135;263,111501;6658,281954;0;0,00212;32,088962
11.08.2024/09:00;11.08.2024/07:00;SE1, SE2, SE3, SE4;16252,116884;2436,05205;5523,845;1095,980365;262,626173;6906,508231;0;0,00274;27,102325
11.08.2024/10:00;11.08.2024/08:00;SE1, SE2, SE3, SE4;15174,729047;2359,418843;5525,492;1540,964083;246,736476;5454,677416;0;0,30408;47,136149
11.08.2024/11:00;11.08.2024/09:00;SE1, SE2, SE3, SE4;14616,378937;2194,084078;5524,882;1873,542371;225,091658;4761,004277;0;0,00748;37,767073
11.08.2024/12:00;11.08.2024/10:00;SE1, SE2, SE3, SE4;14009,20778;2110,784626;5523,809;2071,979618;223,634677;4072,074053;0;0,0034;6,922406
11.08.2024/13:00;11.08.2024/11:00;SE1, SE2, SE3, SE4;14021,388634;2051,734903;5522,772;2043,519051;227,006349;4171,216486;0;0,00312;5,136725
11.08.2024/14:00;11.08.2024/12:00;SE1, SE2, SE3, SE4;14230,612462;2152,194491;5521,029;1945,835608;221,924573;4376,93169;0;0,0038;12,6933
11.08.2024/15:00;11.08.2024/13:00;SE1, SE2, SE3, SE4;14307,256513;2272,30348;5521,387;1655,152769;222,725184;4597,26585;0;0,02576;38,39647
11.08.2024/16:00;11.08.2024/14:00;SE1, SE2, SE3, SE4;15647,331496;2450,909385;5518,314;1297,476938;217,430167;6126,901854;0;0,01444;36,284712
11.08.2024/17:00;11.08.2024/15:00;SE1, SE2, SE3, SE4;17261,747356;2747,612751;5510,237;838,784337;232,958043;7903,310902;0;0,07836;28,765963
11.08.2024/18:00;11.08.2024/16:00;SE1, SE2, SE3, SE4;18016,232381;3698,159316;5512,692;423,614177;257,443696;8091,868895;0;0,0287;32,425597
11.08.2024/19:00;11.08.2024/17:00;SE1, SE2, SE3, SE4;18206,578744;4336,370924;5517,366;118,330942;263,3843;7947,43847;0;0,00326;23,684848
11.08.2024/20:00;11.08.2024/18:00;SE1, SE2, SE3, SE4;18161,807365;4380,16416;5515,984;10,826406;267,768302;7966,766746;0;0,00258;20,295171
11.08.2024/21:00;11.08.2024/19:00;SE1, SE2, SE3, SE4;18299,777372;4287,464801;5517,15;2,856686;267,098874;8205,610329;0;0,00366;19,593022
11.08.2024/22:00;11.08.2024/20:00;SE1, SE2, SE3, SE4;18118,085454;3935,787532;5517,943;2,11996;266,158289;8374,093216;0;0,00538;21,978077
11.08.2024/23:00;11.08.2024/21:00;SE1, SE2, SE3, SE4;17150,767108;3347,787025;5518,809;1,875524;268,309783;7990,453103;0;0,00324;23,529433
12.08.2024/00:00;11.08.2024/22:00;SE1, SE2, SE3, SE4;16778,632501;2943,428069;5642,246;1,517795;274,442327;7895,13921;0;0,00344;21,85566
12.08.2024/01:00;11.08.2024/23:00;SE1, SE2, SE3, SE4;16618,44792;2727,055345;5743,659;1,597962;269,571669;7856,003268;0;0,00294;20,557736
12.08.2024/02:00;12.08.2024/00:00;SE1, SE2, SE3, SE4;16659,062869;2756,768361;5749,842;1,430241;265,619923;7864,752929;0;0,0024;20,647015
12.08.2024/03:00;12.08.2024/01:00;SE1, SE2, SE3, SE4;16653,27131;2791,789733;5749,642;1,639769;266,365057;7822,948818;0;0,00244;20,883493
12.08.2024/04:00;12.08.2024/02:00;SE1, SE2, SE3, SE4;16874,33023;2967,188605;5795,63;1,72573;271,620715;7819,794946;0;0,0014;18,368834
12.08.2024/05:00;12.08.2024/03:00;SE1, SE2, SE3, SE4;17316,505581;3484,911198;5799,955;6,140805;273,10317;7730,059562;0;0,00054;22,335306
12.08.2024/06:00;12.08.2024/04:00;SE1, SE2, SE3, SE4;18704,701076;4887,649855;5944,027;72,571803;271,958891;7508,68542;0;0,00726;19,800847
12.08.2024/07:00;12.08.2024/05:00;SE1, SE2, SE3, SE4;19388,715454;5963,249968;6028,274;310,08167;275,00696;6799,868967;0;0,00584;12,228049
12.08.2024/08:00;12.08.2024/06:00;SE1, SE2, SE3, SE4;19927,111786;6631,809087;6027,314;729,189259;276,608548;6256,269078;0;0,00268;5,919134
12.08.2024/09:00;12.08.2024/07:00;SE1, SE2, SE3, SE4;20392,212577;6778,742354;6029,666;1242,360013;277,262563;6059,247604;0;0,00336;4,930683
12.08.2024/10:00;12.08.2024/08:00;SE1, SE2, SE3, SE4;20919,776755;7063,605476;6069,834;1724,721637;274,620889;5777,882534;0;0,0072;9,105019
12.08.2024/11:00;12.08.2024/09:00;SE1, SE2, SE3, SE4;21232,939567;7197,7996;6068,275;2062,655315;276,098473;5612,845335;0;0,00372;15,262124
12.08.2024/12:00;12.08.2024/10:00;SE1, SE2, SE3, SE4;20467,318528;6262,732547;6111,524;2207,656508;272,46283;5596,806586;0;0,01772;16,118337
12.08.2024/13:00;12.08.2024/11:00;SE1, SE2, SE3, SE4;19803,208194;6053,866037;6121,227;2196,493099;267,305159;5143,144833;0;0,0031;21,168966
12.08.2024/14:00;12.08.2024/12:00;SE1, SE2, SE3, SE4;20130,306099;6933,63663;6120,988;2065,344911;261,79239;4729,942865;0;0,00368;18,597623
12.08.2024/15:00;12.08.2024/13:00;SE1, SE2, SE3, SE4;20109,698073;7536,697547;6117,346;1752,55433;265,318577;4403,918937;0;0,01758;33,845102
12.08.2024/16:00;12.08.2024/14:00;SE1, SE2, SE3, SE4;19613,569835;7906,198715;6165,769;1316,558327;278,679675;3919,213868;0;0,00296;27,14729
12.08.2024/17:00;12.08.2024/15:00;SE1, SE2, SE3, SE4;19329,314227;8166,803316;6190,354;848,098848;275,624387;3827,531835;0;0,00298;20,898861
12.08.2024/18:00;12.08.2024/16:00;SE1, SE2, SE3, SE4;18517,747517;8328,575315;6211,312;409,465383;278,703093;3271,046333;0;0,00256;18,642833
12.08.2024/19:00;12.08.2024/17:00;SE1, SE2, SE3, SE4;18088,056168;8754,202823;6237,255;116,66701;278,081042;2688,480465;0;0,00376;13,366068
12.08.2024/20:00;12.08.2024/18:00;SE1, SE2, SE3, SE4;17969,459448;8780,426176;6243,236;11,38546;279,711668;2649,834439;0;0,00288;4,862825
12.08.2024/21:00;12.08.2024/19:00;SE1, SE2, SE3, SE4;18117,033282;8535,6951;6242,153;3,78403;294,585216;3034,618317;0;0,00714;6,190479
12.08.2024/22:00;12.08.2024/20:00;SE1, SE2, SE3, SE4;17744,358309;8108,69791;6241,435;2,518521;285,100919;3102,635697;0;0,02838;3,941882
12.08.2024/23:00;12.08.2024/21:00;SE1, SE2, SE3, SE4;16940,327365;7487,668838;6241,849;2,403655;275,588119;2927,435679;0;0,00316;5,378914
13.08.2024/00:00;12.08.2024/22:00;SE1, SE2, SE3, SE4;15841,3129;6861,549904;6270,054;2,729921;276,248089;2420,07522;0;0,02086;10,634906
13.08.2024/01:00;12.08.2024/23:00;SE1, SE2, SE3, SE4;15410,802011;6796,448996;6341,991;2,866223;280,084501;1985,002533;0;0,00224;4,406518
13.08.2024/02:00;13.08.2024/00:00;SE1, SE2, SE3, SE4;14975,327936;6827,081873;6343,638;2,989363;271,530081;1518,93892;0;0,00236;11,147339
13.08.2024/03:00;13.08.2024/01:00;SE1, SE2, SE3, SE4;14751,033055;7029,811507;6345,151;1,607097;265,359954;1106,605362;0;0,00216;2,495975
13.08.2024/04:00;13.08.2024/02:00;SE1, SE2, SE3, SE4;14481,747556;7035,367702;6346,866;1,824301;269,305995;826,869677;0;0,00246;1,511421
13.08.2024/05:00;13.08.2024/03:00;SE1, SE2, SE3, SE4;14672,335582;7340,981325;6348,317;6,752438;274,11459;697,121051;0;0,00252;5,046658
13.08.2024/06:00;13.08.2024/04:00;SE1, SE2, SE3, SE4;15956,67381;8688,069561;6347,525;70,506479;276,045506;568,826086;0;0,00228;5,698898
13.08.2024/07:00;13.08.2024/05:00;SE1, SE2, SE3, SE4;16518,740534;9135,719023;6347,235;285,955469;289,45431;452,994933;0;0,00322;7,378579
13.08.2024/08:00;13.08.2024/06:00;SE1, SE2, SE3, SE4;16688,505551;9113,693975;6347,407;657,630111;291,969751;273,714361;0;0,0032;4,087153
13.08.2024/09:00;13.08.2024/07:00;SE1, SE2, SE3, SE4;16979,694374;9032,583782;6371,014;1129,826237;283,686832;151,912065;0;0,00402;10,667438
13.08.2024/10:00;13.08.2024/08:00;SE1, SE2, SE3, SE4;17314,504257;8827,161846;6412,048;1596,896947;291,091033;181,882085;0;0,12264;5,301706
13.08.2024/11:00;13.08.2024/09:00;SE1, SE2, SE3, SE4;17464,217756;8527,384505;6384,556;1959,334791;299,92132;287,028381;0;0,21966;5,773099
13.08.2024/12:00;13.08.2024/10:00;SE1, SE2, SE3, SE4;17803,614771;8503,080334;6417,99;2153,506925;293,814372;425,736903;0;1,31092;8,175317
13.08.2024/13:00;13.08.2024/11:00;SE1, SE2, SE3, SE4;17792,743415;8417,392311;6441,935;2107,76213;289,148195;528,815651;0;0,00366;7,686468
13.08.2024/14:00;13.08.2024/12:00;SE1, SE2, SE3, SE4;17800,346332;8479,566417;6457,829;1890,665394;296,306586;653,970692;0;0,03726;21,970983
13.08.2024/15:00;13.08.2024/13:00;SE1, SE2, SE3, SE4;17763,258605;8703,943033;6456,636;1521,678018;289,086516;766,015841;0;1,3116;24,587597
13.08.2024/16:00;13.08.2024/14:00;SE1, SE2, SE3, SE4;17442,364016;8739,550732;6468,09;1070,233961;288,877902;863,972762;0;2,41558;9,223079
13.08.2024/17:00;13.08.2024/15:00;SE1, SE2, SE3, SE4;17402,81601;8842,540569;6485,211;624,66927;291,306378;1147,871997;0;0,0024;11,214396
13.08.2024/18:00;13.08.2024/16:00;SE1, SE2, SE3, SE4;17415,221883;8860,23156;6493,492;281,178699;291,905297;1482,70751;0;0,0036;5,703217
13.08.2024/19:00;13.08.2024/17:00;SE1, SE2, SE3, SE4;17519,93371;8873,152414;6496,6;74,541095;295,886099;1771,039205;0;0,00324;8,711657
13.08.2024/20:00;13.08.2024/18:00;SE1, SE2, SE3, SE4;17951,297458;8940,460393;6499,211;7,053609;286,839597;2208,660037;0;0,0023;9,070522
13.08.2024/21:00;13.08.2024/19:00;SE1, SE2, SE3, SE4;18401,500295;8602,299894;6510,371;4,027868;289,718259;2979,431705;0;0,00492;15,646649
13.08.2024/22:00;13.08.2024/20:00;SE1, SE2, SE3, SE4;17515,854206;7301,650367;6525,457;2,423853;296,050708;3385,039603;0;0,00304;5,229635
13.08.2024/23:00;13.08.2024/21:00;SE1, SE2, SE3, SE4;17219,203864;6658,240638;6532,244;2,54558;298,274374;3721,420155;0;0,0071;6,472017
14.08.2024/00:00;13.08.2024/22:00;SE1, SE2, SE3, SE4;16929,484451;6239,62919;6395,197;1,899153;293,110292;3995,441178;0;0,00382;4,203818
14.08.2024/01:00;13.08.2024/23:00;SE1, SE2, SE3, SE4;16356,708154;6097,954679;6131,024;3,525823;295,30954;3819,503185;0;0,00396;9,386967
14.08.2024/02:00;14.08.2024/00:00;SE1, SE2, SE3, SE4;16066,6322;5975,165436;6093,941;1,855238;295,784656;3693,533465;0;0,00398;6,348425
14.08.2024/03:00;14.08.2024/01:00;SE1, SE2, SE3, SE4;16035,573872;5941,609432;6021,323;1,879086;299,601422;3761,240831;0;0,00384;9,916261
14.08.2024/04:00;14.08.2024/02:00;SE1, SE2, SE3, SE4;16133,427223;5863,383004;6018,432;1,425761;297,438777;3946,19534;0;0,0043;6,548041
14.08.2024/05:00;14.08.2024/03:00;SE1, SE2, SE3, SE4;16327,370426;5881,441744;6018,995;3,908271;300,956795;4113,52169;0;0,00306;8,543866
14.08.2024/06:00;14.08.2024/04:00;SE1, SE2, SE3, SE4;17674,104921;7077,569201;6037,911;50,596348;305,796931;4191,257672;0;0,00322;10,970549
14.08.2024/07:00;14.08.2024/05:00;SE1, SE2, SE3, SE4;18389,880744;8339,258371;6039,475;256,152868;322,554743;3417,349905;0;0,0054;15,084457
14.08.2024/08:00;14.08.2024/06:00;SE1, SE2, SE3, SE4;18136,064532;8696,778988;6038,375;624,564503;362,603153;2402,917827;0;0,088;10,737061
14.08.2024/09:00;14.08.2024/07:00;SE1, SE2, SE3, SE4;18110,510623;8908,127227;6039,305;1038,129151;285,075989;1828,243108;0;1,31854;10,311608
14.08.2024/10:00;14.08.2024/08:00;SE1, SE2, SE3, SE4;18563,27628;8898,233495;6043,708;1396,234867;293,567386;1924,755576;0;0,00406;6,772896
14.08.2024/11:00;14.08.2024/09:00;SE1, SE2, SE3, SE4;18690,371588;8421,769527;6060,586;1694,712424;290,20808;2210,208536;0;3,0031;9,883921
14.08.2024/12:00;14.08.2024/10:00;SE1, SE2, SE3, SE4;18802,48854;7761,958743;6061,487;1878,091508;288,875548;2800,127843;0;1,44454;10,503358
14.08.2024/13:00;14.08.2024/11:00;SE1, SE2, SE3, SE4;18978,869418;7506,798157;6063,203;1934,161598;286,272798;3171,672423;0;3,61572;13,145722
14.08.2024/14:00;14.08.2024/12:00;SE1, SE2, SE3, SE4;19144,760368;7471,011371;6062,548;1832,091751;283,508101;3473,605272;0;4,0363;17,959573
14.08.2024/15:00;14.08.2024/13:00;SE1, SE2, SE3, SE4;19158,780945;7688,894613;6068,851;1478,89404;289,961486;3611,124542;0;0,00382;21,051444
14.08.2024/16:00;14.08.2024/14:00;SE1, SE2, SE3, SE4;19797,6481;8599,471635;6074,022;983,978193;310,490669;3814,481848;0;0,0055;15,198255
14.08.2024/17:00;14.08.2024/15:00;SE1, SE2, SE3, SE4;19300,236516;8855,655372;6069,11;562,762014;307,792966;3494,240718;0;0,00842;10,667026
14.08.2024/18:00;14.08.2024/16:00;SE1, SE2, SE3, SE4;18863,213638;8971,991256;6069,358;243,441658;304,961875;3267,220296;0;0,5554;5,685153
14.08.2024/19:00;14.08.2024/17:00;SE1, SE2, SE3, SE4;19012,909097;9099,167556;6069,476;55,262957;300,674677;3478,086412;0;2,31812;7,923375
14.08.2024/20:00;14.08.2024/18:00;SE1, SE2, SE3, SE4;19737,713121;8905,906379;6074,283;5,957768;304,641546;4433,53345;0;2,31974;11,071238
14.08.2024/21:00;14.08.2024/19:00;SE1, SE2, SE3, SE4;19881,219395;8323,28245;6096,346;3,542473;301,957949;5139,477333;0;1,92284;14,69035
14.08.2024/22:00;14.08.2024/20:00;SE1, SE2, SE3, SE4;18660,327153;6883,818201;6099,965;2,252793;293,360334;5371,429755;0;0,00374;9,49733
14.08.2024/23:00;14.08.2024/21:00;SE1, SE2, SE3, SE4;17815,547156;5969,136802;6102,649;2,338153;279,718939;5453,845914;0;0,0034;7,854948
15.08.2024/00:00;14.08.2024/22:00;SE1, SE2, SE3, SE4;16698,167748;5191,518496;5963,169;2,225099;285,083458;5248,894822;0;0,00586;7,271013
15.08.2024/01:00;14.08.2024/23:00;SE1, SE2, SE3, SE4;16097,612415;4863,365048;5717,707;2,700238;287,844322;5216,9719;0;0,00342;9,020487
