Date/Time SNT;MBA;Load Profile [MWh]
15.03.2024/23:00;SE1, SE2, SE3, SE4;-3755,067
16.03.2024/00:00;SE1, SE2, SE3, SE4;-3563,606
16.03.2024/01:00;SE1, SE2, SE3, SE4;-3439,229
16.03.2024/02:00;SE1, SE2, SE3, SE4;-3374,497
16.03.2024/03:00;SE1, SE2, SE3, SE4;-3359,54
16.03.2024/04:00;SE1, SE2, SE3, SE4;-3356,027
16.03.2024/05:00;SE1, SE2, SE3, SE4;-3400,222
16.03.2024/06:00;SE1, SE2, SE3, SE4;-3437,863
16.03.2024/07:00;SE1, SE2, SE3, SE4;-3672,141
16.03.2024/08:00;SE1, SE2, SE3, SE4;-4003,911
16.03.2024/09:00;SE1, SE2, SE3, SE4;-4257,139
16.03.2024/10:00;SE1, SE2, SE3, SE4;-4383,573
16.03.2024/11:00;SE1, SE2, SE3, SE4;-4461,342
16.03.2024/12:00;SE1, SE2, SE3, SE4;-4504,258
16.03.2024/13:00;SE1, SE2, SE3, SE4;-4492,312
16.03.2024/14:00;SE1, SE2, SE3, SE4;-4543,854
16.03.2024/15:00;SE1, SE2, SE3, SE4;-4674,693
16.03.2024/16:00;SE1, SE2, SE3, SE4;-4954,985
16.03.2024/17:00;SE1, SE2, SE3, SE4;-5336,597
16.03.2024/18:00;SE1, SE2, SE3, SE4;-5559,433
16.03.2024/19:00;SE1, SE2, SE3, SE4;-5472,338
16.03.2024/20:00;SE1, SE2, SE3, SE4;-5255,223
16.03.2024/21:00;SE1, SE2, SE3, SE4;-5079,15
16.03.2024/22:00;SE1, SE2, SE3, SE4;-4910,636
16.03.2024/23:00;SE1, SE2, SE3, SE4;-4732,532
17.03.2024/00:00;SE1, SE2, SE3, SE4;-4602,283
17.03.2024/01:00;SE1, SE2, SE3, SE4;-4543,018
17.03.2024/02:00;SE1, SE2, SE3, SE4;-4541,767
17.03.2024/03:00;SE1, SE2, SE3, SE4;-4563,39
17.03.2024/04:00;SE1, SE2, SE3, SE4;-4621,17
17.03.2024/05:00;SE1, SE2, SE3, SE4;-4707,132
17.03.2024/06:00;SE1, SE2, SE3, SE4;-4740,301
17.03.2024/07:00;SE1, SE2, SE3, SE4;-4895,314
17.03.2024/08:00;SE1, SE2, SE3, SE4;-5049,854
17.03.2024/09:00;SE1, SE2, SE3, SE4;-5084,203
17.03.2024/10:00;SE1, SE2, SE3, SE4;-5007,703
17.03.2024/11:00;SE1, SE2, SE3, SE4;-4927,205
17.03.2024/12:00;SE1, SE2, SE3, SE4;-4803,866
17.03.2024/13:00;SE1, SE2, SE3, SE4;-4663,705
17.03.2024/14:00;SE1, SE2, SE3, SE4;-4568,601
17.03.2024/15:00;SE1, SE2, SE3, SE4;-4605,349
17.03.2024/16:00;SE1, SE2, SE3, SE4;-4876,055
17.03.2024/17:00;SE1, SE2, SE3, SE4;-5398,21
17.03.2024/18:00;SE1, SE2, SE3, SE4;-5843,551
17.03.2024/19:00;SE1, SE2, SE3, SE4;-5944,502
17.03.2024/20:00;SE1, SE2, SE3, SE4;-5774,704
17.03.2024/21:00;SE1, SE2, SE3, SE4;-5560,494
17.03.2024/22:00;SE1, SE2, SE3, SE4;-5303,563
17.03.2024/23:00;SE1, SE2, SE3, SE4;-5045,942
18.03.2024/00:00;SE1, SE2, SE3, SE4;-4929,939
18.03.2024/01:00;SE1, SE2, SE3, SE4;-4912,304
18.03.2024/02:00;SE1, SE2, SE3, SE4;-4945,952
18.03.2024/03:00;SE1, SE2, SE3, SE4;-5016,753
18.03.2024/04:00;SE1, SE2, SE3, SE4;-5136,095
18.03.2024/05:00;SE1, SE2, SE3, SE4;-5350,076
18.03.2024/06:00;SE1, SE2, SE3, SE4;-5590,957
18.03.2024/07:00;SE1, SE2, SE3, SE4;-5660,609
18.03.2024/08:00;SE1, SE2, SE3, SE4;-5398,388
18.03.2024/09:00;SE1, SE2, SE3, SE4;-5118,731
18.03.2024/10:00;SE1, SE2, SE3, SE4;-4868,876
18.03.2024/11:00;SE1, SE2, SE3, SE4;-4683,812
18.03.2024/12:00;SE1, SE2, SE3, SE4;-4523,293
18.03.2024/13:00;SE1, SE2, SE3, SE4;-4332,937
18.03.2024/14:00;SE1, SE2, SE3, SE4;-4245,263
18.03.2024/15:00;SE1, SE2, SE3, SE4;-4322,001
18.03.2024/16:00;SE1, SE2, SE3, SE4;-4684,202
18.03.2024/17:00;SE1, SE2, SE3, SE4;-5323,119
18.03.2024/18:00;SE1, SE2, SE3, SE4;-5739,787
18.03.2024/19:00;SE1, SE2, SE3, SE4;-5817,038
18.03.2024/20:00;SE1, SE2, SE3, SE4;-5668,829
18.03.2024/21:00;SE1, SE2, SE3, SE4;-5467,142
18.03.2024/22:00;SE1, SE2, SE3, SE4;-5175,962
18.03.2024/23:00;SE1, SE2, SE3, SE4;-4907,498
19.03.2024/00:00;SE1, SE2, SE3, SE4;-4780,91
19.03.2024/01:00;SE1, SE2, SE3, SE4;-4717,497
19.03.2024/02:00;SE1, SE2, SE3, SE4;-4732,359
19.03.2024/03:00;SE1, SE2, SE3, SE4;-4778,15
19.03.2024/04:00;SE1, SE2, SE3, SE4;-4875,983
19.03.2024/05:00;SE1, SE2, SE3, SE4;-5054,436
19.03.2024/06:00;SE1, SE2, SE3, SE4;-5276,638
19.03.2024/07:00;SE1, SE2, SE3, SE4;-5336,142
19.03.2024/08:00;SE1, SE2, SE3, SE4;-5100,723
19.03.2024/09:00;SE1, SE2, SE3, SE4;-4858,331
19.03.2024/10:00;SE1, SE2, SE3, SE4;-4629,007
19.03.2024/11:00;SE1, SE2, SE3, SE4;-4475,238
19.03.2024/12:00;SE1, SE2, SE3, SE4;-4349,683
19.03.2024/13:00;SE1, SE2, SE3, SE4;-4214,272
19.03.2024/14:00;SE1, SE2, SE3, SE4;-4168,148
19.03.2024/15:00;SE1, SE2, SE3, SE4;-4275,674
19.03.2024/16:00;SE1, SE2, SE3, SE4;-4648,738
19.03.2024/17:00;SE1, SE2, SE3, SE4;-5230,401
19.03.2024/18:00;SE1, SE2, SE3, SE4;-5583,515
19.03.2024/19:00;SE1, SE2, SE3, SE4;-5600,731
19.03.2024/20:00;SE1, SE2, SE3, SE4;-5415,939
19.03.2024/21:00;SE1, SE2, SE3, SE4;-5170,725
19.03.2024/22:00;SE1, SE2, SE3, SE4;-4865,835
19.03.2024/23:00;SE1, SE2, SE3, SE4;-4546,656
20.03.2024/00:00;SE1, SE2, SE3, SE4;-4354,931
20.03.2024/01:00;SE1, SE2, SE3, SE4;-4257,268
20.03.2024/02:00;SE1, SE2, SE3, SE4;-4218,574
20.03.2024/03:00;SE1, SE2, SE3, SE4;-4222,396
20.03.2024/04:00;SE1, SE2, SE3, SE4;-4244,244
20.03.2024/05:00;SE1, SE2, SE3, SE4;-4358,289
20.03.2024/06:00;SE1, SE2, SE3, SE4;-4559,821
20.03.2024/07:00;SE1, SE2, SE3, SE4;-4726,416
20.03.2024/08:00;SE1, SE2, SE3, SE4;-4699,645
20.03.2024/09:00;SE1, SE2, SE3, SE4;-4629,714
20.03.2024/10:00;SE1, SE2, SE3, SE4;-4543,707
20.03.2024/11:00;SE1, SE2, SE3, SE4;-4501,957
20.03.2024/12:00;SE1, SE2, SE3, SE4;-4462,392
20.03.2024/13:00;SE1, SE2, SE3, SE4;-4370,743
20.03.2024/14:00;SE1, SE2, SE3, SE4;-4371,441
20.03.2024/15:00;SE1, SE2, SE3, SE4;-4472,537
20.03.2024/16:00;SE1, SE2, SE3, SE4;-4780,071
20.03.2024/17:00;SE1, SE2, SE3, SE4;-5223,574
20.03.2024/18:00;SE1, SE2, SE3, SE4;-5424,245
20.03.2024/19:00;SE1, SE2, SE3, SE4;-5390,65
20.03.2024/20:00;SE1, SE2, SE3, SE4;-5178,21
20.03.2024/21:00;SE1, SE2, SE3, SE4;-4916,938
20.03.2024/22:00;SE1, SE2, SE3, SE4;-4593,028
20.03.2024/23:00;SE1, SE2, SE3, SE4;-4263,391
21.03.2024/00:00;SE1, SE2, SE3, SE4;-4076,266
21.03.2024/01:00;SE1, SE2, SE3, SE4;-3953,895
21.03.2024/02:00;SE1, SE2, SE3, SE4;-3921,571
21.03.2024/03:00;SE1, SE2, SE3, SE4;-3918,238
21.03.2024/04:00;SE1, SE2, SE3, SE4;-3958,546
21.03.2024/05:00;SE1, SE2, SE3, SE4;-4095,627
21.03.2024/06:00;SE1, SE2, SE3, SE4;-4330,41
21.03.2024/07:00;SE1, SE2, SE3, SE4;-4522,639
21.03.2024/08:00;SE1, SE2, SE3, SE4;-4464,959
21.03.2024/09:00;SE1, SE2, SE3, SE4;-4353,783
21.03.2024/10:00;SE1, SE2, SE3, SE4;-4232,145
21.03.2024/11:00;SE1, SE2, SE3, SE4;-4161,991
21.03.2024/12:00;SE1, SE2, SE3, SE4;-4096,144
21.03.2024/13:00;SE1, SE2, SE3, SE4;-4007,838
21.03.2024/14:00;SE1, SE2, SE3, SE4;-3999,868
21.03.2024/15:00;SE1, SE2, SE3, SE4;-4119,578
21.03.2024/16:00;SE1, SE2, SE3, SE4;-4433,837
21.03.2024/17:00;SE1, SE2, SE3, SE4;-4925,971
21.03.2024/18:00;SE1, SE2, SE3, SE4;-5220,357
21.03.2024/19:00;SE1, SE2, SE3, SE4;-5246,68
21.03.2024/20:00;SE1, SE2, SE3, SE4;-5070,979
21.03.2024/21:00;SE1, SE2, SE3, SE4;-4824,696
21.03.2024/22:00;SE1, SE2, SE3, SE4;-4507,943
21.03.2024/23:00;SE1, SE2, SE3, SE4;-4174,504
22.03.2024/00:00;SE1, SE2, SE3, SE4;-3976,785
22.03.2024/01:00;SE1, SE2, SE3, SE4;-3865,162
22.03.2024/02:00;SE1, SE2, SE3, SE4;-3815,092
22.03.2024/03:00;SE1, SE2, SE3, SE4;-3817,594
22.03.2024/04:00;SE1, SE2, SE3, SE4;-3822,6
22.03.2024/05:00;SE1, SE2, SE3, SE4;-3919,36
22.03.2024/06:00;SE1, SE2, SE3, SE4;-4122,267
22.03.2024/07:00;SE1, SE2, SE3, SE4;-4358,566
22.03.2024/08:00;SE1, SE2, SE3, SE4;-4420,489
22.03.2024/09:00;SE1, SE2, SE3, SE4;-4391,311
22.03.2024/10:00;SE1, SE2, SE3, SE4;-4337,073
22.03.2024/11:00;SE1, SE2, SE3, SE4;-4277,504
22.03.2024/12:00;SE1, SE2, SE3, SE4;-4223,748
22.03.2024/13:00;SE1, SE2, SE3, SE4;-4128,25
22.03.2024/14:00;SE1, SE2, SE3, SE4;-4115,222
22.03.2024/15:00;SE1, SE2, SE3, SE4;-4143,593
22.03.2024/16:00;SE1, SE2, SE3, SE4;-4381,917
22.03.2024/17:00;SE1, SE2, SE3, SE4;-4788,222
22.03.2024/18:00;SE1, SE2, SE3, SE4;-5088,375
22.03.2024/19:00;SE1, SE2, SE3, SE4;-5085,973
22.03.2024/20:00;SE1, SE2, SE3, SE4;-4847,604
22.03.2024/21:00;SE1, SE2, SE3, SE4;-4632,993
22.03.2024/22:00;SE1, SE2, SE3, SE4;-4438,734
22.03.2024/23:00;SE1, SE2, SE3, SE4;-4215,704
23.03.2024/00:00;SE1, SE2, SE3, SE4;-4049,393
23.03.2024/01:00;SE1, SE2, SE3, SE4;-3944,127
23.03.2024/02:00;SE1, SE2, SE3, SE4;-3910,618
23.03.2024/03:00;SE1, SE2, SE3, SE4;-3912,957
23.03.2024/04:00;SE1, SE2, SE3, SE4;-3937,206
23.03.2024/05:00;SE1, SE2, SE3, SE4;-3953,283
23.03.2024/06:00;SE1, SE2, SE3, SE4;-3971,536
23.03.2024/07:00;SE1, SE2, SE3, SE4;-4091,389
23.03.2024/08:00;SE1, SE2, SE3, SE4;-4246,267
23.03.2024/09:00;SE1, SE2, SE3, SE4;-4333,645
23.03.2024/10:00;SE1, SE2, SE3, SE4;-4338,277
23.03.2024/11:00;SE1, SE2, SE3, SE4;-4324,59
23.03.2024/12:00;SE1, SE2, SE3, SE4;-4258,399
23.03.2024/13:00;SE1, SE2, SE3, SE4;-4155,273
23.03.2024/14:00;SE1, SE2, SE3, SE4;-4108,727
23.03.2024/15:00;SE1, SE2, SE3, SE4;-4162,625
23.03.2024/16:00;SE1, SE2, SE3, SE4;-4365,069
23.03.2024/17:00;SE1, SE2, SE3, SE4;-4724,826
23.03.2024/18:00;SE1, SE2, SE3, SE4;-5055,779
23.03.2024/19:00;SE1, SE2, SE3, SE4;-5054,224
23.03.2024/20:00;SE1, SE2, SE3, SE4;-4825,441
23.03.2024/21:00;SE1, SE2, SE3, SE4;-4604,741
23.03.2024/22:00;SE1, SE2, SE3, SE4;-4403,515
23.03.2024/23:00;SE1, SE2, SE3, SE4;-4196,659
24.03.2024/00:00;SE1, SE2, SE3, SE4;-4040,855
24.03.2024/01:00;SE1, SE2, SE3, SE4;-3932,468
24.03.2024/02:00;SE1, SE2, SE3, SE4;-3905,625
24.03.2024/03:00;SE1, SE2, SE3, SE4;-3870,905
24.03.2024/04:00;SE1, SE2, SE3, SE4;-3868,348
24.03.2024/05:00;SE1, SE2, SE3, SE4;-3877,293
24.03.2024/06:00;SE1, SE2, SE3, SE4;-3882,194
24.03.2024/07:00;SE1, SE2, SE3, SE4;-4049,986
24.03.2024/08:00;SE1, SE2, SE3, SE4;-4294,594
24.03.2024/09:00;SE1, SE2, SE3, SE4;-4485,373
24.03.2024/10:00;SE1, SE2, SE3, SE4;-4567,193
24.03.2024/11:00;SE1, SE2, SE3, SE4;-4624,095
24.03.2024/12:00;SE1, SE2, SE3, SE4;-4627,55
24.03.2024/13:00;SE1, SE2, SE3, SE4;-4578,382
24.03.2024/14:00;SE1, SE2, SE3, SE4;-4575,923
24.03.2024/15:00;SE1, SE2, SE3, SE4;-4638,275
24.03.2024/16:00;SE1, SE2, SE3, SE4;-4860,68
24.03.2024/17:00;SE1, SE2, SE3, SE4;-5233,777
24.03.2024/18:00;SE1, SE2, SE3, SE4;-5492,671
24.03.2024/19:00;SE1, SE2, SE3, SE4;-5481,705
24.03.2024/20:00;SE1, SE2, SE3, SE4;-5239,185
24.03.2024/21:00;SE1, SE2, SE3, SE4;-4958,055
24.03.2024/22:00;SE1, SE2, SE3, SE4;-4636,842
24.03.2024/23:00;SE1, SE2, SE3, SE4;-4341,504
25.03.2024/00:00;SE1, SE2, SE3, SE4;-4156,62
25.03.2024/01:00;SE1, SE2, SE3, SE4;-4074,129
25.03.2024/02:00;SE1, SE2, SE3, SE4;-4072,374
25.03.2024/03:00;SE1, SE2, SE3, SE4;-4078,251
25.03.2024/04:00;SE1, SE2, SE3, SE4;-4134,727
25.03.2024/05:00;SE1, SE2, SE3, SE4;-4273,725
25.03.2024/06:00;SE1, SE2, SE3, SE4;-4509,245
25.03.2024/07:00;SE1, SE2, SE3, SE4;-4691,079
25.03.2024/08:00;SE1, SE2, SE3, SE4;-4668,882
25.03.2024/09:00;SE1, SE2, SE3, SE4;-4560,8
25.03.2024/10:00;SE1, SE2, SE3, SE4;-4445,002
25.03.2024/11:00;SE1, SE2, SE3, SE4;-4378,017
25.03.2024/12:00;SE1, SE2, SE3, SE4;-4352,583
25.03.2024/13:00;SE1, SE2, SE3, SE4;-4264,694
25.03.2024/14:00;SE1, SE2, SE3, SE4;-4243,198
25.03.2024/15:00;SE1, SE2, SE3, SE4;-4349,749
25.03.2024/16:00;SE1, SE2, SE3, SE4;-4672,187
25.03.2024/17:00;SE1, SE2, SE3, SE4;-5148,986
25.03.2024/18:00;SE1, SE2, SE3, SE4;-5460,257
25.03.2024/19:00;SE1, SE2, SE3, SE4;-5541,376
25.03.2024/20:00;SE1, SE2, SE3, SE4;-5399,825
25.03.2024/21:00;SE1, SE2, SE3, SE4;-5170,918
25.03.2024/22:00;SE1, SE2, SE3, SE4;-4876,931
25.03.2024/23:00;SE1, SE2, SE3, SE4;-4573,484
26.03.2024/00:00;SE1, SE2, SE3, SE4;-4397,343
26.03.2024/01:00;SE1, SE2, SE3, SE4;-4309,274
26.03.2024/02:00;SE1, SE2, SE3, SE4;-4305,484
26.03.2024/03:00;SE1, SE2, SE3, SE4;-4312,569
26.03.2024/04:00;SE1, SE2, SE3, SE4;-4367,223
26.03.2024/05:00;SE1, SE2, SE3, SE4;-4488,661
26.03.2024/06:00;SE1, SE2, SE3, SE4;-4698,925
26.03.2024/07:00;SE1, SE2, SE3, SE4;-4845,82
26.03.2024/08:00;SE1, SE2, SE3, SE4;-4770,718
26.03.2024/09:00;SE1, SE2, SE3, SE4;-4627,646
26.03.2024/10:00;SE1, SE2, SE3, SE4;-4503,777
26.03.2024/11:00;SE1, SE2, SE3, SE4;-4442,202
26.03.2024/12:00;SE1, SE2, SE3, SE4;-4421,481
26.03.2024/13:00;SE1, SE2, SE3, SE4;-4332,711
26.03.2024/14:00;SE1, SE2, SE3, SE4;-4328,217
26.03.2024/15:00;SE1, SE2, SE3, SE4;-4417,897
26.03.2024/16:00;SE1, SE2, SE3, SE4;-4716,884
26.03.2024/17:00;SE1, SE2, SE3, SE4;-5184,547
26.03.2024/18:00;SE1, SE2, SE3, SE4;-5475,104
26.03.2024/19:00;SE1, SE2, SE3, SE4;-5522,851
26.03.2024/20:00;SE1, SE2, SE3, SE4;-5330,963
26.03.2024/21:00;SE1, SE2, SE3, SE4;-5058,321
26.03.2024/22:00;SE1, SE2, SE3, SE4;-4728,056
26.03.2024/23:00;SE1, SE2, SE3, SE4;-4391,921
27.03.2024/00:00;SE1, SE2, SE3, SE4;-4195,396
27.03.2024/01:00;SE1, SE2, SE3, SE4;-4079,761
27.03.2024/02:00;SE1, SE2, SE3, SE4;-4041,301
27.03.2024/03:00;SE1, SE2, SE3, SE4;-4032,814
27.03.2024/04:00;SE1, SE2, SE3, SE4;-4065,405
27.03.2024/05:00;SE1, SE2, SE3, SE4;-4157,971
27.03.2024/06:00;SE1, SE2, SE3, SE4;-4369,293
27.03.2024/07:00;SE1, SE2, SE3, SE4;-4517,138
27.03.2024/08:00;SE1, SE2, SE3, SE4;-4447,091
27.03.2024/09:00;SE1, SE2, SE3, SE4;-4282,151
27.03.2024/10:00;SE1, SE2, SE3, SE4;-4134,825
27.03.2024/11:00;SE1, SE2, SE3, SE4;-4020,806
27.03.2024/12:00;SE1, SE2, SE3, SE4;-3937,405
27.03.2024/13:00;SE1, SE2, SE3, SE4;-3830,769
27.03.2024/14:00;SE1, SE2, SE3, SE4;-3792,801
27.03.2024/15:00;SE1, SE2, SE3, SE4;-3865,731
27.03.2024/16:00;SE1, SE2, SE3, SE4;-4149,151
27.03.2024/17:00;SE1, SE2, SE3, SE4;-4618,058
27.03.2024/18:00;SE1, SE2, SE3, SE4;-4968,712
27.03.2024/19:00;SE1, SE2, SE3, SE4;-5077,038
27.03.2024/20:00;SE1, SE2, SE3, SE4;-4936,751
27.03.2024/21:00;SE1, SE2, SE3, SE4;-4704,856
27.03.2024/22:00;SE1, SE2, SE3, SE4;-4410,129
27.03.2024/23:00;SE1, SE2, SE3, SE4;-4106,492
28.03.2024/00:00;SE1, SE2, SE3, SE4;-3930,58
28.03.2024/01:00;SE1, SE2, SE3, SE4;-3839,468
28.03.2024/02:00;SE1, SE2, SE3, SE4;-3810,886
28.03.2024/03:00;SE1, SE2, SE3, SE4;-3827,593
28.03.2024/04:00;SE1, SE2, SE3, SE4;-3870,062
28.03.2024/05:00;SE1, SE2, SE3, SE4;-3944,767
28.03.2024/06:00;SE1, SE2, SE3, SE4;-4125,061
28.03.2024/07:00;SE1, SE2, SE3, SE4;-4284,471
28.03.2024/08:00;SE1, SE2, SE3, SE4;-4284,797
28.03.2024/09:00;SE1, SE2, SE3, SE4;-4222,138
28.03.2024/10:00;SE1, SE2, SE3, SE4;-4129,471
28.03.2024/11:00;SE1, SE2, SE3, SE4;-4065,677
28.03.2024/12:00;SE1, SE2, SE3, SE4;-4031,529
28.03.2024/13:00;SE1, SE2, SE3, SE4;-3999,719
28.03.2024/14:00;SE1, SE2, SE3, SE4;-4047,796
28.03.2024/15:00;SE1, SE2, SE3, SE4;-4220,574
28.03.2024/16:00;SE1, SE2, SE3, SE4;-4537,822
28.03.2024/17:00;SE1, SE2, SE3, SE4;-4882,63
28.03.2024/18:00;SE1, SE2, SE3, SE4;-5061,445
28.03.2024/19:00;SE1, SE2, SE3, SE4;-4992,519
28.03.2024/20:00;SE1, SE2, SE3, SE4;-4757,967
28.03.2024/21:00;SE1, SE2, SE3, SE4;-4525,446
28.03.2024/22:00;SE1, SE2, SE3, SE4;-4266,081
28.03.2024/23:00;SE1, SE2, SE3, SE4;-3987,376
29.03.2024/00:00;SE1, SE2, SE3, SE4;-3789,621
29.03.2024/01:00;SE1, SE2, SE3, SE4;-3660,079
29.03.2024/02:00;SE1, SE2, SE3, SE4;-3598,539
29.03.2024/03:00;SE1, SE2, SE3, SE4;-3564,06
29.03.2024/04:00;SE1, SE2, SE3, SE4;-3566,265
29.03.2024/05:00;SE1, SE2, SE3, SE4;-3568,54
29.03.2024/06:00;SE1, SE2, SE3, SE4;-3609,931
29.03.2024/07:00;SE1, SE2, SE3, SE4;-3806,734
29.03.2024/08:00;SE1, SE2, SE3, SE4;-4068,719
29.03.2024/09:00;SE1, SE2, SE3, SE4;-4234,658
29.03.2024/10:00;SE1, SE2, SE3, SE4;-4281,159
29.03.2024/11:00;SE1, SE2, SE3, SE4;-4287,921
29.03.2024/12:00;SE1, SE2, SE3, SE4;-4254,104
29.03.2024/13:00;SE1, SE2, SE3, SE4;-4172,607
29.03.2024/14:00;SE1, SE2, SE3, SE4;-4139,682
29.03.2024/15:00;SE1, SE2, SE3, SE4;-4191,911
29.03.2024/16:00;SE1, SE2, SE3, SE4;-4392,776
29.03.2024/17:00;SE1, SE2, SE3, SE4;-4680,745
29.03.2024/18:00;SE1, SE2, SE3, SE4;-4882,922
29.03.2024/19:00;SE1, SE2, SE3, SE4;-4842,625
29.03.2024/20:00;SE1, SE2, SE3, SE4;-4596,673
29.03.2024/21:00;SE1, SE2, SE3, SE4;-4370,282
29.03.2024/22:00;SE1, SE2, SE3, SE4;-4167,031
29.03.2024/23:00;SE1, SE2, SE3, SE4;-3931,307
30.03.2024/00:00;SE1, SE2, SE3, SE4;-3759,176
30.03.2024/01:00;SE1, SE2, SE3, SE4;-3648,937
30.03.2024/02:00;SE1, SE2, SE3, SE4;-3611,598
30.03.2024/03:00;SE1, SE2, SE3, SE4;-3596,712
30.03.2024/04:00;SE1, SE2, SE3, SE4;-3610,894
30.03.2024/05:00;SE1, SE2, SE3, SE4;-3585,752
30.03.2024/06:00;SE1, SE2, SE3, SE4;-3600,665
30.03.2024/07:00;SE1, SE2, SE3, SE4;-3734,471
30.03.2024/08:00;SE1, SE2, SE3, SE4;-3945,739
30.03.2024/09:00;SE1, SE2, SE3, SE4;-4061,345
30.03.2024/10:00;SE1, SE2, SE3, SE4;-4041,866
30.03.2024/11:00;SE1, SE2, SE3, SE4;-3981,31
30.03.2024/12:00;SE1, SE2, SE3, SE4;-3897,816
30.03.2024/13:00;SE1, SE2, SE3, SE4;-3778,464
30.03.2024/14:00;SE1, SE2, SE3, SE4;-3711,505
30.03.2024/15:00;SE1, SE2, SE3, SE4;-3743,325
30.03.2024/16:00;SE1, SE2, SE3, SE4;-3919,573
30.03.2024/17:00;SE1, SE2, SE3, SE4;-4193,2
30.03.2024/18:00;SE1, SE2, SE3, SE4;-4402,386
30.03.2024/19:00;SE1, SE2, SE3, SE4;-4426,377
30.03.2024/20:00;SE1, SE2, SE3, SE4;-4265,071
30.03.2024/21:00;SE1, SE2, SE3, SE4;-4081,372
30.03.2024/22:00;SE1, SE2, SE3, SE4;-3889,718
30.03.2024/23:00;SE1, SE2, SE3, SE4;-3685,04
31.03.2024/00:00;SE1, SE2, SE3, SE4;-3521,909
31.03.2024/01:00;SE1, SE2, SE3, SE4;-3407,887
31.03.2024/02:00;SE1, SE2, SE3, SE4;-3359,03
31.03.2024/03:00;SE1, SE2, SE3, SE4;-3332,821
31.03.2024/04:00;SE1, SE2, SE3, SE4;-3348,039
31.03.2024/05:00;SE1, SE2, SE3, SE4;-3341,059
31.03.2024/06:00;SE1, SE2, SE3, SE4;-3413,185
31.03.2024/07:00;SE1, SE2, SE3, SE4;-3656,675
31.03.2024/08:00;SE1, SE2, SE3, SE4;-3911,919
31.03.2024/09:00;SE1, SE2, SE3, SE4;-4067,848
31.03.2024/10:00;SE1, SE2, SE3, SE4;-4114,72
31.03.2024/11:00;SE1, SE2, SE3, SE4;-4087,07
31.03.2024/12:00;SE1, SE2, SE3, SE4;-4007,196
31.03.2024/13:00;SE1, SE2, SE3, SE4;-3939,03
31.03.2024/14:00;SE1, SE2, SE3, SE4;-3947,833
31.03.2024/15:00;SE1, SE2, SE3, SE4;-4080,599
31.03.2024/16:00;SE1, SE2, SE3, SE4;-4303,787
31.03.2024/17:00;SE1, SE2, SE3, SE4;-4471,517
31.03.2024/18:00;SE1, SE2, SE3, SE4;-4583,481
31.03.2024/19:00;SE1, SE2, SE3, SE4;-4530,75
31.03.2024/20:00;SE1, SE2, SE3, SE4;-4331,056
31.03.2024/21:00;SE1, SE2, SE3, SE4;-4102,623
31.03.2024/22:00;SE1, SE2, SE3, SE4;-3855,015
31.03.2024/23:00;SE1, SE2, SE3, SE4;-3657,842
01.04.2024/00:00;SE1, SE2, SE3, SE4;-3521,63
01.04.2024/01:00;SE1, SE2, SE3, SE4;-3471,514
01.04.2024/02:00;SE1, SE2, SE3, SE4;-3460,076
01.04.2024/03:00;SE1, SE2, SE3, SE4;-3469,089
01.04.2024/04:00;SE1, SE2, SE3, SE4;-3514,881
01.04.2024/05:00;SE1, SE2, SE3, SE4;-3524,734
01.04.2024/06:00;SE1, SE2, SE3, SE4;-3621,944
01.04.2024/07:00;SE1, SE2, SE3, SE4;-3810,785
01.04.2024/08:00;SE1, SE2, SE3, SE4;-3995,003
01.04.2024/09:00;SE1, SE2, SE3, SE4;-4093,072
01.04.2024/10:00;SE1, SE2, SE3, SE4;-4103,469
01.04.2024/11:00;SE1, SE2, SE3, SE4;-4062,126
01.04.2024/12:00;SE1, SE2, SE3, SE4;-3949,146
01.04.2024/13:00;SE1, SE2, SE3, SE4;-3863,398
01.04.2024/14:00;SE1, SE2, SE3, SE4;-3877,126
01.04.2024/15:00;SE1, SE2, SE3, SE4;-4062,408
01.04.2024/16:00;SE1, SE2, SE3, SE4;-4345,313
01.04.2024/17:00;SE1, SE2, SE3, SE4;-4577,975
01.04.2024/18:00;SE1, SE2, SE3, SE4;-4729,603
01.04.2024/19:00;SE1, SE2, SE3, SE4;-4688,846
01.04.2024/20:00;SE1, SE2, SE3, SE4;-4485,204
01.04.2024/21:00;SE1, SE2, SE3, SE4;-4221,437
01.04.2024/22:00;SE1, SE2, SE3, SE4;-3956,856
01.04.2024/23:00;SE1, SE2, SE3, SE4;-3800,765
02.04.2024/00:00;SE1, SE2, SE3, SE4;-3740,094
02.04.2024/01:00;SE1, SE2, SE3, SE4;-3746,765
02.04.2024/02:00;SE1, SE2, SE3, SE4;-3775,762
02.04.2024/03:00;SE1, SE2, SE3, SE4;-3859,282
02.04.2024/04:00;SE1, SE2, SE3, SE4;-4049,363
02.04.2024/05:00;SE1, SE2, SE3, SE4;-4291,746
02.04.2024/06:00;SE1, SE2, SE3, SE4;-4534,738
02.04.2024/07:00;SE1, SE2, SE3, SE4;-4723,32
02.04.2024/08:00;SE1, SE2, SE3, SE4;-4852,535
02.04.2024/09:00;SE1, SE2, SE3, SE4;-4912,206
02.04.2024/10:00;SE1, SE2, SE3, SE4;-4968,642
02.04.2024/11:00;SE1, SE2, SE3, SE4;-5019,816
02.04.2024/12:00;SE1, SE2, SE3, SE4;-4959,336
02.04.2024/13:00;SE1, SE2, SE3, SE4;-4932,559
